Drept Penal,65.  Infracțiunea de lipsire de libertate în mod ilegal:,"A. se va reține în concurs cu infracțiunea de tâlhărie dacă, în urma unei înțelegeri anterioare, X imobilizează victima, ținându-i mâinile strânse la spate, cât timp Y îi caută în geantă banii și telefonul, pe care Y le sustrage
B. este absorbită în infracțiunea de omor calificat dacă făptuitorul răpește victima pentru a o transporta într-o pădure aflată la 8 ore distanță, unde o ucide
C. se reține în variantă agravată dacă, pentru a răpi victima, făptuitorul o amenință cu un cuțit de bucătărie",C
Drept Penal,"64.  Fapta procurorului de a ameninţa persoana care are calitatea de suspect cu întocmirea unui nou dosar penal, pentru o faptă necomisă de aceasta, pentru a o determina să dea o declaraţie de recunoaştere reprezintă:","A. şantaj în concurs cu cercetare abuzivă
B. cercetare abuzivă
C. represiune nedreaptă.",B
Drept Penal,62.  Circumstanța agravantă a săvârșirii infracțiunii de către un infractor major împreună cu un minor:,"A. determină întotdeauna reținerea participației improprii
B. este o circumstanță personală subiectivă
C. în procesul de individualizare a pedepsei se valorifică după starea de recidivă postexecutorie incidentă în cazul aceleiași fapte",C
Drept Penal,55.  Actele de pregătire nu sunt posibile în cazul infracțiunilor:,"A. de pericol
B. din culpă
C. de executare promptă (imediată)",B
Drept Penal,52.  Prin hotărârea prin care instanța dispune amânarea aplicării pedepsei închisorii stabilite pentru o infracțiune:,"A. nu poate dispune măsura de siguranță a confiscării extinse
B. poate dispune renunțarea la aplicarea pedepsei pentru o altă infracțiune, concurentă cu cea pentru care a dispus amânarea aplicării pedepsei
C. poate stabili și pedeapsa complementară a degradării militare pentru respectiva infracțiune",A
Drept Penal,69.  Se va reține în sarcina inculpatului infracțiunea de tâlhărie calificată:,"A. atunci când, pretinzând că este procuror și prezentând o legitimație falsă, îi cere persoanei vătămate să-i predea telefonul mobil, spunându-i că îi este necesar soluţionării unei cauze, iar aceasta remite imediat bunul
B. atunci când, pretinzând că este procuror, îi spune unui vânzător din piață că, dacă nu îi dă pe loc o parte din profitul obținut în acea zi, va dispune împotriva sa măsura preventivă a reţinerii, iar vânzătorul îi remite imediat respectiva sumă de bani
C. atunci când inculpatul este procuror și îi cere persoanei vătămate să îi dea o sumă de bani, spunându-i că altfel va începe urmărirea penală pentru o faptă pe care aceasta o comisese, dacă suma de bani este remisă imediat",B
Drept Penal,72.  Infracţiunea de tulburare a ordinii şi liniştii publice:,"A. nu se poate reţine dacă actele de violenţă sau ameninţare au fost îndreptate împotriva unei singure persoane
B. nu absoarbe infracţiunea de lovire sau alte violențe
C. se poate reţine şi atunci când o persoană, în timpul zilei, se dezbracă complet în piaţa publică din faţă primăriei, în semn de protest faţă de activitatea primarului.",B
Drept Penal,73.  Falsul intelectual:,"A. nu are incriminată tentativa, fiind o infracţiune de pericol
B. se poate reţine în concurs cu infracţiunea de delapidare, atunci când este comis de un angajat al unei bănci cu capital privat
C. absoarbe întotdeauna infracţiunea de uz de fals",B
Drept Penal,"66.  X a încercat să facă o glumă pentru a-şi distra invitaţii la o petrecere şi i-a oferit unuia din ei un scaun căruia îi slăbise în prealabil îmbinările, astfel încât modificarea să nu fie vizibilă, iar cel care se aşeza pe scaun să cadă. V, căruia X i-a oferit scaunul s-a răsturnat, s-a lovit cu capul de piciorul mesei şi a suferit un traumatism cranio-cerebral uşor. Din cauza unor complicaţii intervenite, la 3 săptămâni de la producerea faptei, V a decedat. În sarcina lui X:","A. se va reţine infracţiunea de loviri sau vătămări cauzatoare de moarte
B. se va reţine infracţiunea de ucidere din culpă
C. nu se poate reţine nicio infracţiune pentru că lui V îi aparţine culpa de a nu fi verificat dacă scaunul era solid sau şubred.",A
Drept Penal,71.  Infracţiunea de distrugere:,"A. poate avea ca subiect activ şi pe proprietarul bunului în anumite modalităţi normative
B. nu poate avea ca subiect activ o persoană juridică
C. poate fi absorbită de o infracţiune de furt în scop de folosinţă.",AC
Drept Penal,70.  Infracţiunea de şantaj:,"A. se poate reţine în concurs cu infracţiunea de viol, comisă asupra aceluiaşi subiect pasiv
B. nu se poate reţine decât atunci când autorul urmăreşte obţinerea în mod injust a unui folos patrimoniaL
C. se consumă în momentul în care X îi trimite o scrisoarelui Y în care îi scrie că îi va ucide familia dacă nu renunţă la acţiunea civilă îndreptată împotriva sa, chiar dacă scrisoarea nu mai ajunge la Y",A
Drept Penal,67.  În cazul infracţiunii de represiune nedreaptă:,"A. coautoratul este posibil
B. acţiunea ilicită poate consta şi în continuarea urmăririi penale in personam, ştiind că persoana faţă de care s-a început urmărirea penală este nevinovată
C. sub aspectul laturii subiective, există cerinţă ca fapta să fie săvârşită cu un anumit scop.",A
Drept Penal,"75.  Fapta inculpatului X, mecanic auto, care a primit un motoscuter de la A, cu scopul de a-l repara, iar după ce a efectuat reparația l-a închiriat pentru o zi lui B, contra sumei de 100 de lei, plătită de către acesta din urmă, restituindu-l apoi lui A:","A. nu este prevăzută de legea penală
B. constituie infracțiunea de abuz de încredere, întrucât motoscuterul a fost folosit fără acordul lui A
C. constituie infracțiunea de gestiune frauduloasă, întrucât X nu i-a înmânat lui A suma de 100 de lei obținută din închirierea motoscuterului",B
Drept Penal,55.  Măsura educativă a internării într-un centru educativ:,"A. se aplică în limite reduse la jumătate, dacă infracțiunea a rămas în forma tentativei pedepsibile
B. atrage revocarea suspendării sub supraveghere a executării unei pedepse aplicate pentru o infracțiune comisă de aceeași persoană după majorat, dacă infracțiunea care a atras luarea măsurii educative a fost descoperită în termenul de supraveghere al suspendării
C. luată de instanță pe o perioadă de un an și 6 luni, se prescrie într-un termen de 2 ani",C
Drept Penal,75.  Infracţiunea de lipsire de libertate în mod ilegal:,"A. se reţine în cazul inculpatei care pătrunde în sediul unei maternităţi, şi, fără drept, ia un nou-născut pe care îl ascunde într-o sacoşă şi părăseşte spitalul cu el
B. se reţine în formă agravată ori de câte ori a fost comisă prin folosire de calităţi mincinoase
C. se consumă în momentul în care victima îşi redobândeşte libertatea.",A
Drept Penal,63.  Infracțiunea de luare de mită:,"A. va fi reținută în sarcina expertului judiciar care primește o sumă de bani de la una dintre părțile unei cauze civile pentru a urgenta efectuarea expertizei dispuse de instanță
B. pentru care a fost condamnat primarul unei localități va atrage confiscarea banilor pe care acesta i-a primit de la mituitorul care, înainte de a remite banii, a denunţat fapta de corupție mai înainte ca aceasta să fi fost descoperită
C. nu admite tentativa",C
Drept Penal,59.  Complicitatea intelectuală:,"A. nu poate exista în lipsa unei legături subiective bilaterale între autor și complice
B. poate interveni doar după comiterea actelor de pregătire de către autor
C. este specifică infracțiunilor formale",A
Drept Penal,"58.  La data liberării condiționate, cel condamnat:","A. este supus unor măsuri de supraveghere și respectării unor obligații, dacă pedeapsa aplicată este de doi ani închisoare;
B. este considerat că a executat pedeapsa principală;
C. execută pedeapsa complementară a interzicerii străinului de a se afla pe teritorul României, aplicată prin hotărârea de condamnare.",C
Drept Penal,"66.  Infracţiunea de vătămare corporală din culpă este fapta de lovire sau alte violențe, săvârşită din culpă, dacă prin aceasta s-au produs leziuni traumatice a căror gravitate a fost evaluată prin zile de îngrijiri medicale:","A. între 11 şi 90, indiferent de circumstanţele de săvârşire
B. chiar sub 10 de zile, dacă fapta a fost săvârşită de către o persoană aflată sub influenţă unei substanţe psihoactive
C. de 90 de zile, indiferent de circumstanţele de săvârşire.",B
Drept Penal,"60.  Circumstanţa săvârşirii infracţiunii de către un infractor major, dacă aceasta a fost comisă împreună cu un minor:","A. este o circumstanţă reală
B. se va reţine şi în sarcina minorilor care răspund penal, dacă aceştia au cunoscut sau au prevăzut minoritatea altor participanţi
C. nu se reţine în cazul în care chiar minorul instigă majorul să comită infracţiunea",A
Drept Penal,74.  În cazul infracţiunii de favorizare a făptuitorului;,"A. subiect activ nu poate fi avocatul suspectului sau inculpatului
B. este necesar ca cel favorizat să fie tras la răspundere penală pentru infracţiunea săvârşită
C. ajutorul dat nu trebuie să fie urmarea unei înţelegeri prealabile săvârşirii infracţiunii.",C
Drept Penal,71.  Infracţiunea de tăinuire:,"A. nu poate îmbrăca forma continuată de săvârşire, dacă multiplele acte de ajutor se referă la autori ai unor infracţiuni distincte;
B. este o infracţiune autonomă faţă de infracţiunea din care provin bunurile ce constituie obiectul său material;
C. este comisă în forma continuată atunci când tăinuitorul primeşte un autoturism furat, îl vopseşte şi îl înstrăinează unui terţ.",B
Drept Penal,56.  Până la înlocuirea amenzii cu pedeapsa închisorii în cazul condamnatului care cu rea-credinţă nu execută pedeapsa amenzii:,"A. curge termenul prescripţiei răspunderii penale pentru acea infracţiune
B. se execută pedeapsa complementară a interzicerii exercitării unor drepturi, dacă a fost aplicată prin hotărârea de condamnare
C. comiterea unei noi infracţiuni conduce la reţinerea stării de recidivă postcondamnatorie",B
Drept Penal,63.  Vom fi în prezența unei legi de dezincriminare atunci când în cursul procesului penal intră în vigoare o lege nouă care:,"A. prevede că fapta pentru care inculpatul minor a fost trimis în judecată este tipică doar dacă a fost comisă de un major
B. prevede o cauză de nepedepsire incidentă în speță, care nu era reglementată de legea veche
C. extinde sfera de aplicare a unei cauze justificative generale, astfel încât aceasta devine incidentă cu privire la fapta comisă de inculpat",A
Drept Penal,"70.  În cazul infracţiunii de furt calificat, săvârşit de către o persoană având asupra sa o armă:","A. aceasta trebuie să fie o armă propriu-zisă, nu şi o armă asimilată
B. arma nu trebuie să fie vizibilă, în caz contrar fiind în prezenţa infracţiunii de tâlhărie
C. nu se poate reţine această variantă de săvârşire dacă făptuitorul avea arma asupra sa întâmplător, fără vreo legătură cu săvârşirea infracţiunii de furt.",A
Drept Penal,"72.  Potrivit Codului penal, producerea unor consecințe deosebit de grave:","A. presupune o pagubă materială mai mare de 2.000.000 lei ori moartea sau vătămarea corporală a două sau mai multor persoane
B. determină majorarea limitelor pedepsei pentru infracțiunea de gestiune frauduloasă care a avut o astfel de urmare
C. nu determină majorarea limitelor de pedeapsă în cazul infracțiunii de delapidare",B
Drept Penal,72.  Infracțiunea de fals material în înscrisuri oficiale:,"A. se pedepsește și în forma tentativei
B. se reține în concurs real cu infracțiunea de uz de fals dacă, ulterior falsificării unei diplome de bacalaureat, autorul o arată unui prieten pentru a se lăuda
C. se reține în variantă agravată dacă este săvârşită de un funcţionar public, chiar dacă acesta nu se afla în exerciţiul atribuţiilor de serviciu la momentul comiterii faptei",A
Drept Penal,55.  În structura unui concurs formal (ideal):,"A. nu poate intra o tentativă şi o altă infracţiune în formă consumată
B. nu pot intra două infracţiuni progresive
C. pot intra două infracţiuni, comise fiecare în formă continuată.",C
Drept Penal,57.  Grațierea:,"A. are efecte asupra obligaţiei de a presta o muncă neremunerată în folosul comunităţii, impusă persoanei faţă de care s-a dispus amânarea aplicării pedepsei
B. nu are efecte asupra măsurilor educative privative de libertate, în afară de cazul când se dispune altfel prin actul de graţiere
C. nu are efect asupra pedepselor executate integral",C
Drept Penal,55.  În dreptul penal român infracţiunea comisivă prin omisiune:,"A. poate fi o infracţiune de pericol sau de rezultat
B. se consumă la momentul la care ar fi trebuit comisă acţiunea la care agentul era obligat
C. poate îmbraca forma unei infracţiuni progresive.",C
Drept Penal,60.  În cazul anulării liberării condiționate din executarea pedepsei închisorii în urma condamnării pentru o infracțiune concurentă cu cea pentru care s-a aplicat pedeapsa din executarea căreia condamnatul a fost liberat:,"A. instanța poate dispune suspendarea sub supraveghere a executării pedepsei rezultate din efectuarea contopirii, dacă aceasta nu depășește 3 ani
B. dacă până la rămânerea definitivă a hotărârii de anulare se împlinise termenul de supraveghere al liberării, se va executa doar pedeapsa pentru infracțiunea nou descoperită
C. dacă instanța care a pronunțat anularea dispune din nou liberarea condiționată, termenul de supraveghere se calculează de la data acordării primei liberări",C
Drept Penal,"53.  În termenul de supraveghere al amânării aplicării unei pedepse de 2 ani închisoare, dispuse pentru comiterea unei infracțiuni sancționate de lege cu pedeapsa închisorii de la unu la 5 ani, intervine o lege nouă care prevede, pentru acea faptă, pedeapsa închisorii de la 3 luni la un an sau amenda. În acest caz, în aplicarea legii penale mai favorabile:","A. se poate stabili pedeapsa amenzii în locul pedepsei închisorii
B. pedeapsa stabilită se va reduce în mod obligatoriu la un an închisoare
C. pedeapsa stabilită se va reduce în mod obligatoriu la un an închisoare",C
Drept Penal,69.  Omorul:,"A. nu absoarbe natural actele de vătămare corporală, dacă, după ce luase hotărârea de a ucide victima, autorul îi taie nasul, cauzându-i sluțirea, după care, în aceeași împrejurare, o înjunghie cu un cuțit în zona inimii, provocându-i decesul
B. calificat, săvârșit din interes material se poate reține concomitent cu premeditarea
C. se va reține în sarcina tuturor celor cinci membri ai grupului A, dacă în urma încăierării cu grupul B, compus din opt persoane, X, membru al grupului B, decedează pe loc, ca urmare a înjunghierii de către unul dintre membrii grupului A, rămas neidentificat",B
Drept Penal,"58.  În cazul în care un minor în vârstă de 13 ani îl determină pe un major să comită un furt simplu, însă acesta comite doar o tentativă de furt simplu:","A. majorului nu i se poate reține circumstanța agravantă a săvârșirii infracțiunii împreună cu un minor
B. nu suntem în prezența unei forme de participație improprie reglementate de Codul penal
C. răspunderea penală a minorului va fi înlăturată dacă intervine împăcarea între persoana vătămată și reprezentantul legal al minorului",B
Drept Penal,51.  Reabilitarea de drept:,"A. poate interveni şi în cazul unei pedepse principale pe lângă care s-a luat măsura de siguranţă a confiscării extinse
B. intervine, în cazul unei pedepse de un an şi 6 luni închisoare pentru care s-a dispus amânarea aplicării pedepsei, la 2 ani de la împlinirea termenului de supraveghere al amânării
C. poate opera şi în cazul unei condamnări la o pedeapsa de 4 ani închisoare, pedeapsa care a fost însă graţiată necondiţionat cu jumătate, prin efectul unei legi de graţiere.",A
Drept Penal,65.  Instigarea:,"A. se reține în cazul lui X care, aflând că Y a decis să comită un furt simplu, îl sfătuiește că ar fi mai bine să comită fapta în timpul nopții și, în consecință, Y comite un furt calificat
B. se poate comite cu intenție spontană (repentină)
C. atrage reținerea în sarcina instigatorului a unei tentative de omor atunci când, deși el instigase la uciderea victimei, a fost informat de către autor că victima a supraviețuit tentativei, cu toate că, în realitate, victima decedase pe loc",B
Drept Penal,57.  Renunțarea la aplicarea pedepsei nu se poate dispune:,"A. în cazul săvârșirii unui concurs de infracțiuni;
B. dacă inculpatul a fost anterior condamnat la o pedeapsă de 3 ani închisoare pentru infracțiunea de furt calificat, pentru care se împlinise termenul de reabilitare la data săvârşirii faptei;
C. dacă inculpatul fusese condamnat în urmă cu doi ani la o pedeapsă de 3 ani închisoare pentru infracțiunea de ucidere din culpă.",C
Drept Penal,61.  Amnistia antecondamnatorie intervenită în cursul judecăţii împiedică luarea:,"A. măsurii de siguranţă a confiscării bunurilor produse prin săvârşirea faptei prevăzute de legea penală
B. măsurii de siguranţă a confiscării extinse
C. măsurii educative a asistării zilnice.",BC
Drept Penal,57.  În cazul infracţiunii continue:,"A. este posibil ca aceasta să îmbrace forma unei infracţiuni complexe
B. aceasta poate face obiectul unei amnistii antecondamnatorii dacă este consumată anterior intrării în vigoare a legii de amnistie, dar epuizată ulterior
C. orice întrerupere va conduce în mod necesar la apariţia unei pluralităţi de infracţiuni",A
Drept Penal,"59.  X l-a convins pe Y să îl ucidă pe Z, iar apoi i-a dat un topor cu care să comită fapta. Două zile mai târziu, Y l-a ucis pe Z, dar nu cu toporul primit, ci lovindu-l intenţionat cu autoturismul pe care el îl avea în proprietate, în timp ce victima traversa stradă. În acest caz:","A. dacă, după comiterea faptei, Y a închiriat autoturismul unei firme de taximetrie, se confiscă şi sumele de bani încasate de Y din închiriere până la data rămânerii definitive a hotărârii de condamnare
B. remiterea toporului de către X este un act de complicitate intelectuală (morală), absorbit de instigare
C. autoturismul lui Y nu va fi supus confiscării speciale, întrucât autovehiculele implicate în accidente rutiere nu se confiscă.",B
Drept Penal,73.  Suntem în prezența unei participații improprii reglementate de Codul penal:,"A. dacă autorul acționează din culpă, iar complicele se află într-o eroare culpabilă cu privire la caracterul ilicit al faptei
B. dacă instigatorul acționează cu intenție, iar instigatul este un minor în vârstă de 17 ani care comite o infracțiune intenționată
C. dacă autorul comite infracțiunea cu intenție, iar cel care înlesnește săvârșirea acesteia acționează sub imperiul unei erori culpabile (vincibile) asupra unui element constitutiv al infracțiunii",A
Drept Penal,"62.  Săvârșirea unei infracțiuni în cursul termenului de supraveghere al condamnării la pedeapsa de 1 an închisoare cu suspendarea executării pentru infracțiunea de furt, atrage după sine:","A. reținerea stării de recidivă postcondamnatorie, întrucât noua faptă a fost comisă ca urmare a incendierii autovehiculului victimei în scop de răzbunare, pentru că aceasta îi ocupase locul de parcare și sunt întrunite condițiile limitei de pedeapsă
B. reținerea stării de recidivă postexecutorie, întrucât, în cazul suspendării sub supraveghere a executării pedepsei, aceasta se consideră executată din momentul rămânerii definitive a hotărârii de condamnare
C. aplicarea obligatorie a unui spor de pedeapsă",C
Drept Penal,68.  În cazul infracţiunii de incest:,"A. nu este posibilă participaţia penală;
B. forma de vinovăţie poate fi şi culpa;
C. sunt realizate elementele de tipicitate şi în cazul în care subiecţii activi sunt numai fraţi consangvini (după tată).",C
Drept Penal,60.  În cazul reținerii circumstanțelor agravante:,"A. limitele de pedeapsă prevăzute de lege pentru infracțiunea comisă se majorează cu jumătate;
B. limita minimă a pedepsei prevăzute pentru infracțiunea săvârșită nu se modifică;
C. limitele de pedeapsă prevăzute de lege pentru infracțiunea comisă se majorează cu o treime.",B
Drept Penal,74.  Infracţiunea de furt:,"A. se reţine atunci când X, bijutier, după ce primeşte de la Y o pereche de cercei din aur pentru a fi reparaţi, îi restituie ulterior lui Y o pereche de cercei aparent identici, care însă erau doar placaţi cu aur
B. nu se poate reţine niciodată în sarcina unui funcţionar bancar care sustrage bani din seiful băncii
C. se  reţine atunci când clientul unui hotel pleacă acasă cu 50 de sticluţe sigilate cu săpun lichid pe care le ia din magazia hotelului",C
Drept Penal,54.  În cazul complicității intelectuale (morale):,"A. contribuția complicelui poate consta într-o omisiune
B. răspunderea complicelui este exclusă atunci când, cu privire la autor, s-a reținut excesul neimputabil în legitimă apărare
C. nu se poate dispune măsura de siguranţă a confiscării speciale a unor bunuri aparţinând complicelui, destinate a fi folosite la comiterea faptei",A
Drept Penal,"66.  Avocatul X a virat prin transfer bancar în conturile personale o sumă de bani transferată din greşeală de către o societate în contul cabinetului de avocatură al avocatului X, unitatea bancară comunicând acestuia faptul că suma de bani a fost virată din eroare în contul cabinetului de avocatură. Avocatul X nu a restituit suma de bani, apreciind că este vorba despre un litigiu civil, ce urmează a fi soluţionat de instanţa civilă. În sarcina inculpatului (avocatul X):","A. se va reţine infracţiunea de însuşire a bunului găsit, prevăzută de art. 243 alin. 2 Cod penal;
B. se va reţine infracţiunea de furt, prevăzută de art. 228 alin. 1 Cod penal;
C. nu se poate reţine nicio infracţiune, fiind vorba despre un litigiu civil având ca obiect o plată nedatorată.",A
Drept Penal,"60.  X a fost condamnat la o pedeapsă de 3 ani închisoare pentru comiterea, asupra unei victime majore, a unei infracţiuni intenţionate pentru care legea prevedea pedeapsa închisorii de la unu la 5 ani. În cursul executării a intrat în vigoare o lege nouă, care prevede pentru infracţiunea respectivă pedeapsa închisorii de la 6 luni la 3 ani sau amendă. În acest caz:","A. dacă pe lângă pedeapsa aplicată s-a luat şi măsura de siguranţă a confiscării extinse, aceasta va fi înlăturată, nemaifiind îndeplinite condiţiile pentru dispunerea ei
B. pedeapsa aplicată poate fi înlocuită cu amendă, dacă instanţa apreciază că această pedeapsă este suficientă pentru reeducarea condamnatului, ţinând seama şi de partea executată din pedeapsa închisorii
C. dacă legea nouă prevede că fapta constituie infracţiune doar dacă a fost comisă asupra unui minor, pedeapsa de 3 ani aplicată nu mai poate constitui prim termen al unei recidive.",C
Drept Penal,65.  Infracţiunea de ultraj:,"A. se poate reţine în concurs formal (ideal) cu o infracţiune de ultraj judiciar
B. se poate comite şi printr-o faptă cu efect vădit intimidant care nu este prevăzută de legea penală
C. se reţine şi atunci când autorul exercită violențe asupra unei persoane ce nu are calitatea de funcţionar public sau vreo legătură cu acesta, pe care o confundă însă cu funcţionarul pe care dorea să se răzbune.",A
Drept Penal,61.  În cazul complicităţii intelectuale (morale):,"A. legătura subiectivă dintre autor şi complice se poate stabili şi ulterior consumării infracţiunii progresive, dar înainte de epuizarea acesteia
B. dacă autorul se desistă complicele nu va mai fi sancţionat, afară de cazul în care actele îndeplinite de autor până în momentul desistării constituie o altă infracţiune
C. dacă complicele împiedică consumarea infracţiunii, instigatorul va răspunde pentru o tentativă în măsura în care aceasta este incriminată.",C
Drept Penal,64.  Se va reține săvârșirea unei infracțiuni de omor în formă consumată:,"A. în cazul în care un conducător auto a accidentat din neatenție victima, care se deplasa legal cu bicicleta pe carosabil, iar apoi, constatând că aceasta se află în stare de inconștiență în şanţ, a abandonat-o și a părăsit locul accidentului, raportul de expertiză arătând că suferise leziuni incompatibile cu viaţa, iar	decesul a survenit la câteva minute după impact
B. în cazul în care, dorind să facă o glumă, inculpatul, care nu ştia să înoate, a împins victima în apa adâncă a unui râu, într-o zonă în care nu se aflau alte persoane, deşi cunoştea că nici aceasta nu știe să înoate, dacă victima a decedat prin înec
C. în sarcina medicului care a prescris un tratament medicamentos victimei, peste doza de administrare normală, dacă prospectul medicamentului nu prevedea reacții severe în caz de supradozaj, iar în trecut această modalitate de tratament s-a dovedit eficientă, dacă victima a decedat din această cauză",B
Drept Penal,58.  Complicitatea materială:,"A. este posibilă doar în cazul infracțiunilor materiale
B. poate fi realizată și prin omisiune
C. poate fi reținută și în sarcina unei persoane juridice",B
Drept Penal,"69.  Victima infracţiunii, care, în calitate de persoană vătămată în procesul penal declanşat în urmă sesizării din oficiu a organelor de urmărire penală, face declaraţii necorespunzătoare adevărului, în scopul exonerării de răspundere a inculpatului, săvârșeste infracţiunea de:","A. favorizare a făptuitorului
B. mărturie mincinoasă
C. inducere în eroare a organelor judiciare.",A
Drept Penal,68.  În cazul infracțiunilor de luare de mită și trafic de influență:,"A. elementul material poate consta și în acceptarea promisiunii unor foloase materiale, indirect, pentru o altă persoană decât autorul
B. subiectul activ este necircumstanțiat (general)
C. nu se poate dispune confiscarea bunurilor pretinse de autor, dacă ulterior acestea nu au fost primite",A
Drept Penal,"74.  X i-a remis o suma de bani lui G, grefier, care i-a promis că va interveni pe lângă judecător pentru obţinerea unei soluţii favorabile în cauza în care X avea calitatea de inculpat. În acest caz:","A. în sarcina lui G se va reţine infracţiunea de complicitate la dare de mită
B. fapta lui X nu reprezintă infracţiune, dacă acesta denunţă fapta mai înainte ca organul de urmărire penală să fi fost sesizat cu aceasta
C. în sarcina lui G se va reţine infracţiunea de trafic de influenţă.",C
Drept Penal,71.  Infracţiunea de tâlhărie:,"A. se poate reţine în concurs formal cu infracţiunea de furt, cu privire la acelaşi obiect material
B. se reţine în concurs cu infracţiunea de loviri şi alte violenţe în sarcina lui X care, găsindu-l pe Y adormit, i-a sustras telefonul din buzunar, iar când Z, aflat în apropiere, a încercat să îl împiedice să plece cu telefonul, i-a aplicat lui Z un pumn
C. se va reţine în formă calificată în sarcina lui X, care pătrunde fără drept în sediul unei persoane juridice, de unde, prin exercitarea de violenţe asupra paznicului, sustrage mai multe bunuri",C
Drept Penal,"61.  Pentru a înlătura imputabilitatea faptei, intoxicația:","A. este suficient să existe la momentul comiterii acțiunii, în cazul unei infracțiuni progresive
B. este suficient să existe la momentul epuizării, în cazul infracțiunii continue
C. trebuie să fie rezultatul unei acțiuni intenționate a altei persoane decât autorul faptei",A
Drept Penal,69.  Infracţiunea de violare de domiciliu:,"A. permite reţinerea circumstanţei agravante generale a săvârşirii faptei de trei sau mai multe persoane împreună
B. se reţine şi în cazul pătrunderii în domiciliu atunci când are loc cu consimţământul persoanei care locuieşte acolo
C. se reţine şi atunci când X pătrunde într-o livadă la intrarea căreia se găseşte un panou de atenţionare prin care se interzice accesul",A
Drept Penal,56.  Termenul de prescripție a executării pedepsei:,"A. în cazul amenzii, se întrerupe prin înlocuirea obligației de plată cu prestarea unei munci neremunerate în folosul comunității
B. curge în paralel cu termenul de reabilitare în cazul pedepsei amenzii
C. în cazul unei pedepse grațiate cu jumătate, antecondamnatoriu şi necondiționat, se calculează în raport de partea negrațiată din pedeapsă",A
Drept Penal,"65.  X i-a smuls din mâna lui V telefonul mobil, în timp ce acesta din urmă vorbea la telefon. Pentru că V a început să ţipe după ajutor, X i-a aplicat o lovitură de cuţit în zona abdominală şi a fugit cu telefonul sustras. V a decedat la scurt timp din cauza hemoragiei masive. În sarcina lui X se va reţine:","A. omor în concurs cu infracţiunea de furt, având în vedere faptul că la momentul săvârşirii omorului infracţiunea de furt era deja consumată
B. omor calificat comis pentru a ascunde săvârşirea unei infracţiuni în concurs cu infracţiunea de furt
C. omor calificat comis pentru a ascunde săvârşirea unei infracţiuni în concurs cu infracţiunea de tâlhărie.",C
Drept Penal,56.  Desistarea:,"A. nu se poate realiza prin acţiune
B. poate interveni oricând din momentul începerii actelor de executare şi până în momentul consumării infracţiunii
C. nu este posibilă în cazul infracţiunii de luare de mită.",C
Drept Penal,59.  Reabilitarea de drept:,"A. poate interveni după expirarea termenului de supraveghere a amânării aplicării pedepsei, dacă nu s-a dispus anularea sau revocarea amânării aplicării pedepsei
B. poate interveni în cazul condamnării la pedeapsa de 3 ani închisoare a cărei executare a fost suspendată sub supraveghere
C. nu poate interveni în cazul neachitării obligațiilor civile de către cel condamnat la pedeapsa de 2 ani închisoare",B
Drept Penal,52.  Amenda care însoţeşte pedeapsa închisorii:,"A. nu poate fi executată prin muncă neremunerată în folosul comunității
B. se poate aplica chiar dacă folosul material obţinut de infractor din comiterea faptei face obiectul confiscării speciale dispuse prin aceeaşi hotărâre
C. se prescrie întotdeauna în termen de 3 ani de la data rămânerii definitive a hotărârii de condamnare.",B
Drept Penal,58.  Infracţiunea comisivă prin omisiune:,"A. exclude existenţa tentativei
B. permite participaţia penală sub forma complicităţii
C. are întotdeauna subiect activ calificat",B
Drept Penal,"51.  Se va aplica, în mod obligatoriu, în cazul unei infracțiuni comise sub legea veche care o sancționa cu pedeapsa închisorii de la unu la 5 ani, o lege nouă care:","A. intră în vigoare după rămânerea definitivă a hotărârii de condamnare și introduce prevederea potrivit căreia împăcarea înlătură răspunderea penală pentru infracțiunea respectivă
B. intră în vigoare după rămânerea definitivă a hotărârii de condamnare a inculpatului la 3 ani închisoare și modifică pedeapsa pentru respectiva infracțiune, prevăzând că aceasta se pedepsește cu închisoare de la 6 luni la 3 ani alternativ cu amenda
C. intră în vigoare după rămânerea definitivă a hotărârii de condamnare și prevede că fapta constituie infracțiune doar dacă a fost comisă în mod repetat, condiție neprevăzută de legea veche și neîntrunită în cazul faptei care a atras condamnarea",C
Drept Penal,61.  Dacă se comite o infracţiune de ucidere din culpă în formă agravată pentru care legea prevede pedeapsa închisorii de la 2 la 7 ani:,"A. de către un infractor major în timpul executării măsurii internării într-un centru educativ se va reţine pluralitatea intermediară
B. de către un infractor minor, instanţa va putea lua măsura internării într-un centru de detenţie pe o durată de cel mult 5 ani
C. pedeapsa de un an închisoare aplicată de instanţa sesizată cu un acord de recunoaştere a vinovăţiei este legală",B
Drept Penal,66.  Constituie:,"A. infracțiunea de abuz de încredere fapta lui X, care prezentându-se în mod nereal electronist, primește două televizoare de la Y spre a le repara, după care le vinde și își însușește banii obținuți
B. între altele, infracțiunea de înșelăciune în formă agravată, fapta lui X, care prezintă băncii o adeverință de salariat emisă de societatea R SRL, deși în realitate nu era angajat, în acest fel obținând un credit bancar pe care nu l-a mai achitat
C. infracțiunea de abuz de încredere fapta lui X, care, angajată la o casă de modă, își însușește mai multe țesături de calitate, pe care le duce în atelierul său de acasă, folosindu-le pentru clientele proprii",B
